"ï»¿""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/12/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Myanmar,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,-0.146412883,-1.612903227,-2.682563338,-0.459418069,17.69230769,25.49019608,0.833333332,2.376033058,-4.339051463,-4.008438818,2.087912088,7.64262648,25.2,25.21166134,31.65566293,22.3844017,-1.156687243,-6.044706126,5.672295029,0.608153084,0.318444733,5.304740405,5.650083363,4.846311548,6.807566558,9.3254619,24.76,16.04280218,27.19852645,17.62677503,32.27203829,21.9132104,31.83160687,24.09878608,25.1947124,16.27539664,29.69723258,51.48754975,18.40104337,-0.109165515,21.10130538,57.07451126,36.58971753,4.534213741,9.368618142,19.99648734,35.02459707,26.79953719,1.472343114,7.718381959,5.021460146,1.467583227,5.524279207,5.474464713,
Middle East & North Africa (developing only),MNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,4.05924693,3.87562124,3.707738844,7.071867535,12.13662664,9.593436413,10.7867792,12.29314216,10.39706657,9.904360512,11.58456734,11.8461255,10.39330808,6.167613865,9.229518195,7.728638901,12.37160917,7.441260913,6.905098075,10.35178924,12.32179998,14.51233162,12.32329924,12.65646639,11.74134922,11.86109415,6.844160862,3.652026207,3.872575464,2.690124858,2.683805353,2.126545269,2.729135699,4.321487538,3.797040176,3.482384718,5.371119091,4.436843025,12.31073676,2.920897118,3.989841464,4.910938918,6.074450169,4.361336623,2.847920554,
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.924512581,4.347122157,8.758727696,3.466723732,0.65494657,3.450143112,4.14524725,2.205892681,-0.710514052,
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.1504889,87.58000933,0.043516101,46.88995215,36.55611489,9.357042177,7.564941503,11.59553876,6.277360205,0.917074687,5.128994994,8.241154494,12.71656741,5.095166617,9.045246163,25.05666447,6.279232928,10.14963142,9.484093293,14.98449058,8.604828111,13.02464811,
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1369863,40.1459854,47.00520833,32.93323331,45.48532731,42.20002586,63.18337842,54.4340122,48.49135041,7.369276619,1.480359997,2.859510982,12.72360999,9.049967832,16.78138315,13.42632613,12.66349613,7.167769198,13.23866387,8.162567333,10.3277911,3.251692719,12.70123982,10.35113257,2.680855171,4.261352509,2.559748758,
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,7.433333333,8.152342538,1.31965861,12.9326821,6.600225649,5.628666667,10.14181756,9.37034416,4.128258613,6.543790685,4.681306239,4.625346953,8.031666655,4.074176136,3.254067458,4.714896347,3.895705258,5.151901508,10.36762335,12.12564872,6.241033281,7.254108413,7.346635412,2.220920324,6.283540874,5.642433453,4.935879814,4.12964239,3.535218852,
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,1.895574173,1.785565983,2.504895561,1.878532198,6.977107587,2.315220567,1.541865943,0.316344464,5.395935529,13.45079787,29.11563031,14.73832327,12.95572917,9.172498971,8.545139151,14.46637021,41.99951439,14.46159107,11.41569313,5.589498018,7.389162562,6.698703947,1.632653061,0.518741633,9.159314134,12.67004209,13.48808879,7.001013775,4.643519299,10.51783845,7.323471544,6.029331885,6.550973361,6.83334335,6.810793238,6.909146249,4.199288256,5.389344262,6.460504781,3.924265717,4.710370601,4.941599281,8.932648402,8.802724653,9.732723333,2.549811288,2.892968717,6.531353547,3.852160333,3.543295739,3.21769192,
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,11.81469755,9.821162444,13.50251052,20.0263032,10.51897599,14.04686796,25.15509543,33.91216494,12.44636205,11.82353805,12.61531538,23.75135302,22.77271023,34.64963615,83.32577475,37.60204502,9.13735243,29.74865128,44.80416429,29.58148846,22.7,14.74463461,9.576797869,11.42980608,15.41034466,13.97429435,7.952209909,8.712601866,8.422044277,7.411590929,7.622822628,21.271265,27.28333333,24.43367815,
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,-0.180407722,0.108440268,3.105253656,-0.402731571,-0.105485232,0.967969025,4.57556214,-0.158346529,-0.409015025,1.843935966,1.613035964,3.231554224,10.56017574,17.32898098,4.487722269,2.633711507,4.788224014,4.860064586,3.654467998,6.674919535,9.7,5.81890003,3.704235463,3.897272601,0.346458791,0.737002855,0.290007909,2.556519453,2.813200897,2.617801047,4.358333333,4.7672283,3.536585366,3.724970554,3.450575096,3.488559459,2.662514597,5.270342003,2.744561302,1.534740237,1.416784732,1.807872463,0.992816208,1.518542199,2.960865088,3.609235642,2.027353178,5.440782211,0.583308406,1.710037175,3.2,1.655361757,2.105012312,3.142990509,
North America,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,0.97058237,1.147317458,1.491679403,1.550539033,2.06473847,3.364223735,3.174245187,4.151643358,4.961562419,4.630702252,3.546252233,4.040307367,6.91580621,10.95000262,9.972632034,6.622574425,7.238753255,8.28015228,10.20529343,11.84622832,11.38897446,8.481985365,4.514294501,4.328046303,3.756022779,3.016317006,4.052861946,4.015877828,4.911007845,5.081322564,4.92509917,2.267332367,2.396512978,1.396360714,2.486824378,2.250867663,1.979453159,1.274110778,1.961435074,3.048148614,2.675645629,1.922213018,2.514329093,2.267247706,2.80314944,2.613984748,2.495528237,3.104685486,-0.028039732,1.708457492,3.034488329,1.792507748,1.201562277,1.764429442,
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.136153115,4.136632131,2.28194607,4.961166893,6.547881411,9.094643072,9.451726515,4.874919876,5.005595181,6.721997773,5.600925023,5.350169669,
New Caledonia,NCL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,1.004016064,4.373757456,10.57142857,0.430663221,-2.923098913,10.64566002,1.117838845,4.191616766,9.751168372,11.78501554,3.397508494,9.115802051,23.52968016,23.25108961,10.09320028,7.267877072,10.30527571,22.91340756,11.64183574,-2.489605687,8.364424118,-0.923399124,-3.207571342,-6.712108929,-1.39396304,-2.84352518,-0.775653011,-7.796641791,-4.475617902,-1.215034965,36.04105831,10.56328867,5.288857513,2.933452534,4.548015777,-2.302125038,2.900149736,4.005514284,2.628865979,-1.614407692,0.262543757,7.797497818,0.04048583,0.053959261,11.30510988,0.582906591,0.804073081,2.94238514,0.45508982,2.298521698,-0.786251476,
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,6.279147235,5.265632346,-2.694655352,0.856793146,4.103458738,9.690346084,-3.726336765,-0.476059059,10.1559792,13.75707992,15.99911485,3.457649752,5.402664454,12.67439318,33.96418832,24.3,15.08783406,21.70924574,11.70973062,9.97226199,20.81282291,7.697747247,23.21233155,17.82053329,7.435344828,5.717151454,11.29032258,54.51122478,50.46668812,7.364400306,13.0069731,44.58884272,57.16525283,57.03170891,72.8355023,29.26829268,8.529874214,9.996378124,6.618373395,6.933292156,18.87364621,12.8765792,14.03178361,14.99803382,17.86349337,8.239526517,5.382223652,11.57798352,11.53767275,13.72020184,10.84079259,12.21700718,8.475827285,8.057382626,
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.069913523,5.986041863,3.750174658,5.302387732,8.470210636,9.599099861,9.140199668,11.12693474,19.82620313,3.687001605,5.454855462,8.082672658,7.193613575,7.135380793,6.035791868,
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.307639367,2.286038164,3.343184336,5.790884719,5.794897787,5.79687001,3.486792452,3.675612603,7.428249859,3.67993714,7.477579892,7.791749912,8.013519407,9.609367114,10.21272677,9.057486631,6.474103586,4.08001727,4.21045354,6.541498043,6.737654898,5.886486065,2.764875027,3.307504663,2.229321481,0.190217392,-0.699475393,0.737945493,1.082160992,2.454088775,3.133333333,3.183581125,2.584181676,2.801526718,1.923219722,2.016666667,2.176171185,1.985462309,2.193026177,2.316666342,4.162336858,3.286685765,2.112538768,1.238349793,1.674081313,1.16765306,1.614180118,2.486550321,1.189904616,1.275552568,2.340943874,2.454488578,2.499944148,0.95902354,
High income: nonOECD,NOC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.595031201,1.980900733,1.977056383,0.888450148,1.750182311,2.03889463,2.82571473,3.130571762,4.101471596,7.860951729,2.298175356,2.359328368,4.253964564,2.998833175,2.005233642,1.385834546,
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.451108213,5.268516162,2.587040618,5.679943437,4.259589653,3.251336897,4.433395484,3.471533426,3.067484662,10.56547619,6.258411844,7.219759341,7.442409924,9.41451347,11.70707198,9.175756213,9.043155835,8.151506564,4.759825328,10.89620675,13.63704706,11.3720561,8.411048411,6.279107994,5.665824612,7.18676815,8.725931995,6.698484468,4.555442204,4.113033362,3.420682695,2.342116269,2.271488898,1.398554827,2.456405373,1.258694189,2.580741144,2.2556855,2.333138905,3.08606791,3.017377567,1.28814599,2.475397426,0.46539115,1.522058824,2.332150359,0.728997098,3.766160764,2.166847237,2.399257688,1.300970874,0.709219858,2.131709174,2.025096285,
Nepal,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,8.471869328,14.38897069,-2.808331383,1.179869974,4.057591623,15.23727845,-1.999503845,8.389023896,11.42977253,19.80633803,7.585985214,-3.113235733,9.898852843,7.346091251,3.565453785,14.68450278,11.14485673,11.69854659,12.37723808,2.845784957,8.052641266,18.99894955,10.75032804,8.983003382,8.846886912,8.239700375,15.55745293,17.14952362,7.505394191,8.349286729,7.622969507,9.220466624,4.009988605,11.24446778,7.45111261,2.478820207,2.688303735,3.029399487,5.707009319,2.841811312,6.836332659,6.920335807,5.745910312,9.878396059,11.07764508,9.324000504,9.271714177,9.454180743,9.042681456,8.36797877,
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.830282862,2.696078431,1.909307876,3.43481655,3.396226415,2.773722628,6.107954545,4.283801874,4.87804878,6.710517879,10.3030303,6.776556777,8.233276158,11.25198098,14.52991453,16.79104478,14.58998935,11.89591078,13.70431894,17.09276844,15.34622583,16.17090319,7.355679702,6.201214224,15.40527149,13.21782178,15.74114561,6.37514167,5.717837166,6.10005319,2.598944591,1.015815867,1.285641548,1.681743029,3.755146714,2.285570765,1.18723143,1.242462113,0.278040771,3.006943697,2.509600993,2.660947121,1.123590179,2.290249093,3.037020739,3.365404493,2.37614328,3.958944282,2.115655853,2.302025783,4.432943294,0.883430295,1.302862025,0.864431794,
High income: OECD,OEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.081945515,4.289671389,2.919613294,3.636495412,4.352017049,4.055025879,3.572854291,4.08556562,3.487931252,5.757616427,6.304416328,6.462205358,8.233276158,13.64931545,11.77840626,9.797338419,10.17274472,8.151506564,9.144542773,12.30532261,12.46241494,10.80335467,8.411048411,6.347517401,5.831099196,4.173897952,4.222349332,5.096483038,5.46880493,6.10147421,4.92509917,3.183581125,3.57791984,2.607441592,2.656452094,2.297245232,1.970708492,1.83353706,1.734842951,3.006943697,2.826171119,2.426314932,2.090620032,2.21522009,2.293867255,2.332150359,2.332361516,3.958944282,0.750149177,1.8066376,3.285394534,2.450201603,1.421677444,0.536227438,
OECD members,OED,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.925644885,4.105547771,2.919613294,3.417408274,4.352017049,4.19483994,3.572854291,3.675612603,3.487931252,5.757616427,6.304416328,6.462205358,8.755040978,15.11014018,12.76820376,10.27855381,11.13914373,8.912840709,9.611055528,13.50937033,13.33333333,11.14551084,8.66927105,7.067658619,5.866928876,4.233062331,4.36484798,5.112960761,5.708925928,6.29958393,5.74731315,3.959330787,3.625805538,2.744552619,2.805419689,2.481100989,2.04310552,1.853178156,2.143130501,3.08606791,3.017377567,2.461074837,2.109073739,2.22568082,2.304765879,2.333527794,2.37614328,4.053506283,0.855920114,1.827250189,3.316860165,2.470081833,1.449779629,0.597251636,
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.816666667,-0.285666275,0.18537243,0.756938604,1.861435726,3.204130132,5.95521677,12.09082734,3.9351759,3.203396372,4.070057342,2.910702521,1.245416982,1.014014839,
Other small states,OSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,10.5767904,10.85584546,10.63630368,7.983315802,7.026814861,10.00171556,4.089116446,9.159314134,8.275016088,11.39634612,8.934306569,7.558295363,10.51783845,8.214738622,9.495625322,6.425213303,6.83334335,6.810793238,6.088860634,5.467132128,4.940970177,4.996773462,5.276714644,3.996968023,3.573108782,4.17603122,5.344867505,9.413683202,4.361735242,4.229657838,5.057408105,6.125184144,4.633639597,3.21769192,
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.640419948,-0.516462234,1.456488448,4.179586881,5.568635479,7.227621598,6.811399634,0.170627348,3.186986796,5.34984091,4.730691482,5.183237645,23.07008403,26.66303485,20.90450946,7.158323731,10.13296769,6.138692667,8.267046976,11.93823091,11.87991359,5.903528784,6.3620335,6.087166736,5.614839218,3.506414248,4.681218546,8.837937018,7.844264737,9.052131553,11.79127034,9.509041462,9.97366476,12.36819439,12.34357852,10.37380859,11.37549289,6.228004154,4.142637181,4.366664513,3.148261446,3.290344726,2.914134701,7.444624693,9.06332737,7.921084401,7.598684411,20.28612109,13.64776506,13.88113926,11.91676947,9.68505341,7.689503655,7.191671165,
Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,0.613810742,0.788002034,0.449887528,2.413535705,0.461613217,0.193470375,1.375814627,1.61904762,1.827553889,3.083294984,1.919642857,5.409548839,6.856430501,16.26806663,5.881041307,3.949999999,4.585537919,4.200521233,7.988818596,13.80790191,7.302328365,4.250571763,2.102841244,1.582643329,1.026619893,-0.066384108,0.996423097,0.359220845,0.205867258,0.769485355,1.256260777,1.82452157,0.453930079,1.268431901,0.994206983,1.255716611,1.324351221,0.559081293,1.247182569,1.498961116,0.307062436,1.005830904,0.391666667,0.182618079,3.181705195,2.095880511,4.168633003,8.758683177,2.409053041,3.491288726,5.875802437,5.698199592,4.027159916,2.637829357,
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,5.916708988,6.641093264,6.070143884,9.792284867,16.38996139,8.840603749,9.783602561,19.08661855,6.236158061,5.025235901,6.790639365,7.219722168,9.489051095,16.89166667,23.6187353,33.48327566,38.05409142,57.84878263,66.69442297,59.14507124,75.43326876,64.44815854,111.1506352,110.2085196,163.3995052,77.92102555,85.82230624,667.0193286,3398.67901,7481.663611,409.5301666,73.52829424,48.57998645,23.73690506,11.12870297,11.53794241,8.56218949,7.247821752,3.469659963,3.757338333,1.977098785,0.193135004,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.370685025,3.653732359,2.816502821,3.226046789,
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.595633005,5.796652201,5.62554937,8.183079057,2.564102564,5.4,6.253953194,2.358806459,1.955510323,14.38146168,21.40334354,8.204034135,16.58003226,34.16359164,6.761402705,9.199227136,9.898751597,7.334525939,17.53333333,18.20051049,13.08259852,10.22172714,10.02935656,50.33897564,23.10310718,1.148137777,4.069767442,13.86006917,12.24299065,12.17735221,19.26145853,8.651003579,6.716311041,10.38647343,6.83199611,7.476103778,5.590259397,9.234934323,5.939049018,3.977125032,5.345501956,2.722772277,2.289156627,4.829210836,6.516853933,5.485232068,2.9,8.260447036,4.219030521,3.789836348,4.647302905,3.172085646,2.997694081,4.129353234,
Palau,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,6.075,8.343153429,23.16728301,10.49099258,7.656649616,4.528582035,5.799999999,5.765595463,12.06434316,8.054226476,5.535055351,7.902097901,7.420609204,3.71040724,5.453752182,3.337470694,5.445082077,4.480445513,6.953361599,6.965681278,4.30961457,4.974114303,2.852722174,17.28093268,11.62417829,3.964378052,13.57419177,14.93218174,15.59589331,9.298173328,11.7994471,14.70907797,2.158931313,1.780804399,2.368462384,0.911350456,10.76141823,6.918325326,6.013608936,4.44083401,4.537205082,4.96031746,5.207939509,
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,1.099999999,-0.098911967,2.475247525,7.053140096,2.25631769,4.413062666,4.902789518,8.101265823,7.025761124,9.682713348,19.12718204,103.5587189,25.53475936,15.40099943,11.52126074,16.54996817,26.37902785,58.72082973,244.550933,555.3811506,76.70621911,45.32920372,36.86580503,33.25212849,28.07169648,19.81722123,15.08161686,11.72515369,7.275,10.05981512,5.491247883,1.90017396,0.787918582,3.576547231,2.107050758,1.114943945,2.388059701,4.349378235,3.825977877,2.707452359,4.258333333,3.556869954,1.034269836,0.106951872,
Puerto Rico,PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.549002085,2.662070988,2.02157297,3.399999999,3.481624759,5.046728971,5.516014235,6.070826307,7.402511565,4.533333333,7.496075354,8.944870391,10.35522788,27.96841786,20.40816327,18.24990146,27.19166667,22.64299286,23.53758214,16.69189189,20.04076339,22.73021949,25.10564443,28.78333333,19.64539925,11.7631152,9.343148358,9.697048162,12.61654668,13.3724586,10.92623405,8.941666667,6.501950585,5.21439345,4.123148338,3.120697568,2.161612308,2.716440297,2.303885779,2.846721116,4.394757132,3.545051699,3.283333333,2.355978699,2.293867255,2.743315096,2.805070127,2.590407797,-0.835530022,1.402572899,3.653011004,2.773338541,0.274416667,-0.278153367,
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,18.48739496,1.418439716,2.097902098,1.369863014,3.859298158,2.873194222,1.365267592,0.708073578,2.246847536,-0.859556021,4.953256936,9.180374973,12.79689453,25.23331778,6.693060084,4.474614747,9.359852917,10.66024759,28.1610386,22.44733014,12.97469747,5.120065437,13.43375556,20.31146255,25.21071644,31.74259727,21.81027404,22.59425718,26.42212672,37.25995618,24.22535211,15.19274376,18.20866142,20.56619484,13.42541436,9.79968339,6.949566085,11.55326844,6.752265861,8.982159768,7.268060286,10.51024209,14.23679705,4.32326493,6.807382031,9.591308846,8.128776435,10.15454466,2.591946734,4.651162791,8.253968254,3.67591898,2.683857387,5.028827675,
Pacific island small states,PSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,8.616780045,6.263048017,7.80675825,14.49287441,16.39871383,10.83787038,6.704183998,5.516400108,9.090501189,5.733558179,5.663774759,9.924023398,6.462561711,8.737592618,6.49734556,7.936980122,3.56585692,2.302560792,2.165647214,3.050161812,3.368140064,3.282159873,1.998974885,2.462311558,4.272670245,8.050314465,4.172747778,6.985842027,2.365764538,3.700086806,5.577063932,10.43899658,4.250500962,2.809293259,6.261404365,2.049018835,1.446143318,0.798863838,
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,6.799999999,8.520599251,5.7,2.743614001,1.104972376,1.912568307,0.757575758,2.68528464,4.60251046,3.3,3.000968054,4.417293233,3.060306031,-0.873362445,1.321585903,2.956521739,4.904534606,4.834489819,2.951388889,2.181703204,1.650335224,1.471334348,0.24,2.264565044,6.79933665,8.814395323,11.83580962,13.75816258,15.05014516,-4.863278016,-2.425256752,1.916389889,1.866585067,3.131571042,3.082474313,
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.62249,211.2055876,255.1668618,136.7593928,32.24248473,38.82930134,154.7634804,59.09658275,45.80378113,45.66659404,34.46776732,22.53721,15.27397114,11.87686787,8.9890568,6.584588413,4.835779384,7.848325144,5.587663497,6.094215787,5.78777738,3.333800252,3.985359902,1.068961022,
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.6218469,307.6344092,197.4713847,47.74166667,14.76676632,27.6748415,85.74178151,20.77634088,21.45786502,15.7920011,13.67972036,10.86095476,12.6833396,9.678765123,9.007227083,14.10775351,11.65407786,6.858019281,8.435001025,5.06771929,6.762502531,7.826031987,
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,1.4529273,3.161936973,0.484939553,0.514885808,0.488580074,3.092193809,9.373674076,31.08829937,30.22604657,7.165861514,13.65514651,13.2705338,15.67332944,7.249392993,6.450664472,12.56513653,6.593002143,5.369570388,1.759330057,-1.117066573,4.133014908,2.978643557,1.010278248,4.185763726,19.63716581,9.560411876,12.35438876,,,7.411371735,12.01542252,6.210067095,-2.405932097,3.899529803,3.342855067,1.992585425,7.44970014,12.25071029,9.014089181,8.882826548,9.080722059,15.44493118,6.41759994,2.309146191,5.670682731,6.27090301,8.039161755,1.269842288,
South Asia,SAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,7.020252404,9.019216204,4.500319483,2.088137144,3.622289209,5.608398494,2.873242891,6.405512256,14.17896554,23.23468644,7.105988883,-0.891858526,9.110236093,6.742391959,7.260105767,13.31136684,11.87991359,9.90443093,12.37723808,7.032819826,5.555555556,8.730811404,8.257927313,9.183889595,8.311445346,9.011682549,12.23316624,11.58562815,8.739529476,8.398999608,9.860256439,9.098807849,6.838769713,9.970631796,5.399200764,4.010213846,3.279333035,3.311454829,4.737286828,5.605931587,7.046618162,6.842798489,7.485835894,11.06801416,4.892297276,7.581529776,9.736687159,9.383313174,7.592144695,6.672179936,
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,2.799999999,0.389105059,1.550387596,2.099236642,1.588785047,3.495860166,0.177777778,4.475,4.331179708,16.51376147,21.43700787,34.57610634,31.55866056,11.39901117,-1.58360185,1.081566903,4.169266554,2.798982188,1.021039604,0.191424196,-1.559037065,-3.058768729,-3.203331465,-1.547116737,0.907563025,1.032644903,2.077151335,4.861111111,-0.077006006,1.055795314,0.564325479,4.868431031,1.222069564,0.057151022,-0.356989861,-1.347894384,-1.125,-1.112515803,0.230120174,0.586734694,0.329698199,0.699359623,2.207346666,4.168713364,9.868751965,5.066632331,5.343137255,5.823591056,2.885962454,3.506263617,2.670525554,
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,8.760511462,1.662871366,4.688232536,3.950838434,-2.446029391,1.712463199,11.01355589,-10.03389536,12.60686857,4.02779565,1.303669009,13.55475071,15.28908795,26.1581023,23.96304764,1.674884264,17.07633079,19.2304044,31.13845501,25.35236901,24.57572433,25.71287975,30.58777478,34.14634146,45.40750323,24.45349013,20.55723804,64.7005627,66.72032193,65.158098,123.5781269,117.6244689,101.3804238,115.3981443,68.37519295,132.8237774,46.65032277,17.10505647,15.99474583,8.033055445,4.871466645,8.33381706,7.710690832,8.418006386,8.516734349,7.196736744,7.976023489,14.30651248,11.24854637,13.24539414,22.11212074,37.39336493,29.95860642,36.90776377,
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,0.058333333,4.022653452,2.810248199,3.878202632,6.154884174,11.28531073,16.60109151,31.65342332,1.083092187,11.34058564,3.419651056,9.653359853,8.729027661,5.91319372,17.37638522,11.61698457,11.78402748,13.00005762,6.184778545,-4.140723786,-1.826682251,0.447309341,0.32509863,-1.753556902,-0.109942967,-0.586434615,32.29366686,7.864007846,2.754306635,1.753164781,1.156780704,0.827250608,0.731981982,3.074343208,2.231174465,-0.030312216,0.507883566,1.704502602,2.113459399,5.853304285,5.769758507,-2.248021479,1.228681197,3.403228298,1.421378457,0.707117827,-1.088085149,
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,0.4,0.41958042,2.205199629,1.726095844,0.178611297,2.005794517,3.342800961,0.655391121,-0.27305188,0.463352991,1.761006289,2.080758138,19.63673058,22.36842105,2.536531569,-1.841892982,3.163950144,4.872543813,4.076465375,8.526943194,8.182021968,3.91628678,1.196410768,2.600985222,0.480122911,-1.385703364,0.523306522,1.523185192,2.345456272,3.460753387,3.425701731,2.263071187,2.289299644,3.100132626,1.720533848,1.383180525,2.003586185,-0.267502293,0.016709834,1.361623924,0.997197956,-0.391676867,0.5079053,1.662727199,0.425106277,1.020916335,2.095144195,6.518590053,0.60362173,2.8,5.252918288,4.528650647,2.378490176,1.01010101,
